Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
53,30365,1,56,56,56,56.0,0.0,112,112,112.0,0.0,5532.685658,65.86530545,30365.0,0.0,30365,30365,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,32.93265273,32.93265273,56,112,74.66666667,32.33161507,1045.333333,0,0,0,112.0,56,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,85735,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34.99154371,42867.5,58840.47658,84474,1261,85735,85735.0,0.0,85735,85735,0,0.0,0.0,0,0,64,32,23.32769581,11.6638479,0,0,0.0,0.0,0.0,0,0,1,0.0,0,229,31,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,79546,2,12,6,6,6.0,0.0,0,0,0.0,0.0,150.8561084,25.14268474,79546.0,0.0,79546,79546,79546,79546.0,0.0,79546,79546,0,0.0,0.0,0,0,40,0,25.14268474,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,64240,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,56239683,11,356,356,0,32.36363636,107.3380387,1699,0,191.0,565.5386813,36.89565604,0.355620781,2959983.316,4572931.408,10200000,3,56200000,5623968.3,5054616.141,10200000,4,51200000,6403429.25,5262398.342,10200000,3,360,296,0.19559143,0.160029352,0,1699,98.80952381,374.7470639,140435.3619,0,1,0,103.75,356,29200,340,1,32,65894.2,183935,36238,10200000.0,10200000,10100000,Normal Traffic
3784,86,1,2,2,2,2.0,0.0,6,6,6.0,0.0,93023.25581,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,11627.90698,11627.90698,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
443,5034917,6,611,517,0,101.8333333,204.3050823,141,2,38.75,68.19274155,152.1375625,1.986130059,559435.2222,1627709.102,4899522,3,5034917,1006983.4,2214797.918,4968827,3,102983,34327.66667,34958.97771,70066,204,132,84,1.191678036,0.794452024,0,517,69.63636364,154.1228554,23753.85455,0,1,0,76.6,611,8192,30016,5,20,0.0,0,0,0.0,0,0,Normal Traffic
53,80489,4,136,34,34,34.0,0.0,123,123,123.0,0.0,4745.990135298,74.5443476748,16097.8,26787.9664905718,61776,3,61782,20594.0,35664.6581786508,61776,3,4,4.0,0.0,4,4,80,40,49.6962317832,24.8481158916,34,123,59.4285714286,43.4275532462,1885.9523809524,0,0,0,69.3333333333,136,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5836332,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.68536197,1945444.0,3341307.765,5803608,68,5836332,2918166.0,4080631.21,5803608,32724,0,0.0,0.0,0,0,104,40,0.514021478,0.171340493,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,26544,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,64711,2,66,33,33,33.0,0.0,61,61,61.0,0.0,2905.224769,61.81329295,21570.33333,37305.49152,64647,15,49,49.0,0.0,49,49,15,15.0,0.0,15,15,40,40,30.90664647,30.90664647,33,61,44.2,15.33623161,235.2,0,0,0,55.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30271,2,70,35,35,35.0,0.0,51,51,51.0,0.0,5682.00588,132.1396716,10090.33333,17311.80096,30080,4,4,4.0,0.0,4,4,187,187.0,0.0,187,187,40,64,66.06983582,66.06983582,35,51,41.4,8.76356092,76.8,0,0,0,51.75,70,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,147,2,88,44,44,44.0,0.0,60,60,60.0,0.0,1414965.986,27210.88435,49.0,47.50789408,97,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,40,40,13605.44218,13605.44218,44,60,50.4,8.76356092,76.8,0,0,0,63.0,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,53554,1,51,51,51,51.0,0.0,99,99,99.0,0.0,2800.91123,37.34548306,53554.0,0.0,53554,53554,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,18.67274153,18.67274153,51,99,67.0,27.71281292,768.0,0,0,0,100.5,51,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,98141918,7,370,364,0,52.85714286,137.2193239,7240,0,2319.0,3331.638186,121.915286,0.122271912,8921992.545,29600000.0,98100000,3,98100000,16400000.0,40100000.0,98100000,3,4686,1171.5,1984.099544,4136,48,220,168,0.071325282,0.05094663,0,7240,920.3846154,2243.661202,5034015.59,0,0,1,997.0833333,370,274,235,2,20,999.0,999,999,98100000.0,98100000,98100000,DoS
80,5734328,3,12,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.0926602036,0.6975534012,1911442.66666667,3290261.2546888,5710685,100,5734328,2867164.0,4021345.96309271,5710685,23643,0,0.0,0.0,0,0,72,32,0.5231650509,0.1743883503,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,29200,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1766793,3,26,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6584.246145,4.527978094,252399.0,667381.9803,1765879,7,682,341.0,414.3645738,634,48,1766748,441687.0,882794.7107,1765879,7,72,112,1.697991785,2.829986309,0,5840,1292.555556,2554.159212,6523729.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,60485,1,47,47,47,47.0,0.0,63,63,63.0,0.0,1818.6327188559,33.0660494337,60485.0,0.0,60485,60485,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16.5330247169,16.5330247169,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,78.5,47,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,61740,2,70,35,35,35.0,0.0,203,203,203.0,0.0,7709.750567,64.78781989,20580.0,35639.54345,61733,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,40,32.39390994,32.39390994,35,203,102.2,92.01738966,8467.2,0,0,0,127.75,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,96061,4,132,33,33,33.0,0.0,75,75,75.0,0.0,2935.634649,62.46031168,19212.2,29141.71074,65769,3,30289,10096.33333,17480.4341,30281,4,3,3.0,0.0,3,3,128,88,41.64020778,20.82010389,33,75,45.0,20.49390153,420.0,0,0,0,52.5,132,-1,-1,3,32,0.0,0,0,0.0,0,0,Normal Traffic
80,150628,3,310,310,0,103.3333333,178.9785834,4344,0,1932.5,1977.812908,79035.77024,59.74984731,18828.5,47995.54965,137174,4,13008,6504.0,7788.074088,12011,997,150589,30117.8,60103.39803,137174,54,104,200,19.91661577,39.83323154,0,4344,1190.5,1760.342596,3098806.056,0,1,0,1322.777778,310,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
123,16567,1,48,48,48,48.0,0.0,48,48,48.0,0.0,5794.652019,120.7219171,16567.0,0.0,16567,16567,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,60.36095853,60.36095853,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
8080,1029548,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.48340048,5.827800161,205909.6,281129.1383,515155,490,1029058,514529.0,1605.132393,515664,513394,1028738,514369.0,1804.536506,515645,513093,92,60,2.91390008,2.91390008,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots
53,9828822,2,128,71,57,64.0,9.899494937,142,129,135.5,9.192388155,40.5948953,0.406966369,3276274.0,5654105.884,9805060,551,9828271,9828271.0,0.0,9828271,9828271,9805611,9805611.0,0.0,9805611,9805611,52,52,0.203483184,0.203483184,57,142,91.2,41.09987835,1689.2,0,0,0,114.0,128,-1,-1,1,20,23211.0,23211,23211,9805060.0,9805060,9805060,Normal Traffic
443,2496053,8,329,203,0,41.125,78.88044751,1511,0,647.5714286,776.3248584,1947.875306,6.009487779,178289.5,314196.6403,1036025,0,2496053,356579.0,383332.9014,1036025,40937,1674802,279133.6667,434747.3635,1122984,50,184,152,3.205060149,2.80442763,0,1511,303.875,584.8742172,342077.85,0,1,0,324.1333333,329,8192,110,2,20,0.0,0,0,0.0,0,0,Normal Traffic
36876,56,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,1,0.0,0,4732,39672,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,23271,1,58,58,58,58.0,0.0,145,145,145.0,0.0,8723.303683,85.94387865,23271.0,0.0,23271,23271,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,42.97193932,42.97193932,58,145,87.0,50.22947342,2523.0,0,0,0,130.5,58,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,25035,1,42,42,42,42.0,0.0,105,105,105.0,0.0,5871.779509,79.88815658,25035.0,0.0,25035,25035,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,39.94407829,39.94407829,42,105,63.0,36.37306696,1323.0,0,0,0,94.5,42,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,227,2,64,32,32,32.0,0.0,79,79,79.0,0.0,977973.568281938,17621.1453744493,75.6666666667,91.6860585549,178,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,64,64,8810.5726872247,8810.5726872247,32,79,50.8,25.7429602027,662.7,0,0,0,63.5,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5716340,7,342,228,0,48.8571428571,81.8869720436,85,2,36.5,39.7701730782,85.3693097332,1.9243082112,571634.0,1715855.25709154,5453670,4,5716340,952723.333333333,2247832.87281307,5540255,4,176025,58675.0,49281.0657453753,87400,1771,152,84,1.2245597708,0.6997484404,0,228,40.6666666667,65.484673201,4288.2424242424,0,1,0,44.3636363636,342,8192,35173,6,20,262666.0,262666,262666,5453670.0,5453670,5453670,Normal Traffic
443,49414610,49,3742,406,0,76.3673469388,149.5314479017,2696,0,1025.1875,642.1781967929,1071.5656766288,1.962982203,514735.520833333,2045087.01601669,10107552,1,47314946,985728.041666667,2858445.43318864,10240019,1,49223521,1047308.95744681,2904473.63118413,10306270,1,1684,1544,0.9916095665,0.9713726366,0,2696,540.3163265306,662.5447286506,438965.517462655,0,1,0,545.8865979381,3742,29200,7240,11,32,1765724.75,6487374,187821,10063011.75,10107552,10041329,Normal Traffic
443,30138927,10,4049,3477,0,404.9,1085.505765,1460,0,420.0,625.8461349,329.4410581,0.796312357,1310388.13,3423938.054,10000000,21,20300000,2253958.889,4409007.115,10000000,904,30100000,2316597.769,4373759.345,10100000,48,212,288,0.331796815,0.464515542,0,3477,397.16,812.9787656,660934.4733,0,1,0,413.7083333,4049,8192,8393,9,20,90150.66667,224426,22916,9956158.333,10000000,9830187,Normal Traffic
80,1288709,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9026.863318,5.431792592,214784.8333,525599.9458,1287661,4,997,498.5,634.2747827,947,50,1288659,429553.0,743143.492,1287661,4,72,92,2.327911111,3.103881481,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,35300,3,26,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,329376.7705,226.6288952,5042.857143,12649.02439,33725,4,34024,17012.0,24052.94427,34020,4,35005,8751.25,16829.7495,33994,189,72,112,84.98583569,141.6430595,0,7300,1291.888889,2460.652985,6054813.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,177,2,94,47,47,47.0,0.0,98,98,98.0,0.0,1638418.079,22598.87006,59.0,61.24540799,125,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,64,64,11299.43503,11299.43503,47,98,67.4,27.93385043,780.3,0,0,0,84.25,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
50664,22,1,6,6,6,6.0,0.0,6,6,6.0,0.0,545454.5455,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,45454.54545,45454.54545,6,6,6.0,0.0,0.0,0,0,1,9.0,6,1110,251,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,4278653,5,123,46,0,24.6,23.2765976895,46,46,46.0,0.0,39.4984122339,1.4023104935,855730.6,1880601.99226678,4219740,48,4278653,1069663.25,2100104.41682112,4219740,48,0,0.0,0.0,0,0,160,32,1.1685920779,0.2337184156,0,46,30.7142857143,21.6849739506,470.2380952381,0,0,1,35.8333333333,123,308,349,2,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5694479,10,467,218,0,46.7,86.24261643,1557,0,750.6666667,796.6258009,872.9508002,2.809739047,379631.9333,1254604.942,4906176,12,5694479,632719.8889,1604498.901,4906176,49,648495,129699.0,148854.7302,363652,50,220,120,1.756086905,1.053652143,0,1557,292.4117647,569.4973726,324327.2574,0,1,0,310.6875,467,29200,64402,3,20,0.0,0,0,0.0,0,0,Normal Traffic
51205,21,1,6,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,1,9.0,6,946,798,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,210,2,76,38,38,38.0,0.0,118,118,118.0,0.0,1485714.286,19047.61905,70.0,80.29321266,159,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,40,40,9523.809524,9523.809524,38,118,70.0,43.8178046,1920.0,0,0,0,87.5,76,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,100379,1,40,40,40,40.0,0.0,94,94,94.0,0.0,1334.940575,19.9244862,100379.0,0.0,100379,100379,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,9.962243099,9.962243099,40,94,58.0,31.17691454,972.0,0,0,0,87.0,40,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,106816,2,88,44,44,44.0,0.0,118,118,118.0,0.0,3033.253445,37.4475734,35605.33333,61665.0502,106810,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,18.7237867,18.7237867,44,118,73.6,40.53146926,1642.8,0,0,0,92.0,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,101143860,10,1200,294,0,120.0,149.7731618,4344,0,1449.375,1729.380148,126.502983,0.177964337,5949638.824,24300000.0,100000000,11,101000000,11200000.0,33400000.0,100000000,11,101000000,14400000.0,37800000.0,100000000,15,280,264,0.098869076,0.079095261,0,4344,673.7368421,1279.370759,1636789.538,1,0,0,711.1666667,1200,0,235,7,20,10982.0,10982,10982,100000000.0,100000000,100000000,DoS
53,60755,1,52,52,52,52.0,0.0,177,177,177.0,0.0,3769.2370998272,32.9191013085,60755.0,0.0,60755,60755,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,16.4595506543,16.4595506543,52,177,93.6666666667,72.1687836487,5208.3333333333,0,0,0,140.5,52,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,111801,2,74,37,37,37.0,0.0,131,131,131.0,0.0,3005.339845,35.7778553,37267.0,64431.42697,111666,48,48,48.0,0.0,48,48,87,87.0,0.0,87,87,40,40,17.88892765,17.88892765,37,131,74.6,51.48592041,2650.8,0,0,0,93.25,74,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,181,2,80,40,40,40.0,0.0,136,136,136.0,0.0,1944751.381,22099.44751,60.33333333,62.77207447,128,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,40,40,11049.72376,11049.72376,40,136,78.4,52.58136552,2764.8,0,0,0,98.0,80,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,15947,2,12,6,6,6.0,0.0,0,0,0.0,0.0,752.4926318,250.8308773,5315.666667,8973.599631,15677,48,270,270.0,0.0,270,270,15899,15899.0,0.0,15899,15899,40,64,125.4154386,125.4154386,0,6,3.6,3.286335345,10.8,1,0,0,4.5,12,0,235,1,20,0.0,0,0,0.0,0,0,DoS
443,95767,12,591,357,0,49.25,105.1407066,1448,0,728.7777778,708.9999608,74660.37362,219.2822162,4788.35,10304.47516,35325,2,95767,8706.090909,13319.70758,36708,2,63502,7937.75,14363.25777,36656,49,396,296,125.3041235,93.97809266,0,1448,325.0,561.8192389,315640.8571,0,1,0,340.4761905,591,65535,972,5,32,0.0,0,0,0.0,0,0,Normal Traffic
53,2677111,2,114,58,56,57.0,1.414213562,282,201,241.5,57.27564928,223.0015864,1.494147983,892370.3333,1408469.976,2518611,62114,2580725,2580725.0,0.0,2580725,2580725,2614997,2614997.0,0.0,2614997,2614997,80,64,0.747073991,0.747073991,56,282,131.0,104.8618138,10996.0,0,0,0,163.75,114,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
52317,218,2,37,37,0,18.5,26.1629509,0,0,0.0,0.0,169724.7706,13761.46789,109.0,59.39696962,151,67,218,218.0,0.0,218,218,0,0.0,0.0,0,0,64,20,9174.311927,4587.155963,0,37,18.5,21.36195996,456.3333333,0,0,1,24.66666667,37,972,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,50898,1,44,44,44,44.0,0.0,204,204,204.0,0.0,4872.490078,39.29427482,50898.0,0.0,50898,50898,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,19.64713741,19.64713741,44,204,97.33333333,92.37604307,8533.333333,0,0,0,146.0,44,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31019,2,90,45,45,45.0,0.0,79,79,79.0,0.0,7995.0997775557,128.9532222186,10339.6666666667,17864.6736419486,30968,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,64,64,64.4766111093,64.4766111093,45,79,58.6,18.6225669552,346.8,0,0,0,73.25,90,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,248,2,62,31,31,31.0,0.0,47,47,47.0,0.0,629032.2581,16129.03226,82.66666667,60.044428,152,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,64,64,8064.516129,8064.516129,31,47,37.4,8.76356092,76.8,0,0,0,46.75,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,4491461,5,117,45,0,23.4,21.96132965,41,41,41.0,0.0,35.17786306,1.335868217,898292.2,1997790.794,4472020,48,4491461,1122865.25,2232787.013,4472020,48,0,0.0,0.0,0,0,100,20,1.113223515,0.222644703,0,45,28.42857143,19.88179354,395.2857143,0,0,1,33.16666667,117,1013,32,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,61364,2,76,38,38,38.0,0.0,94,94,94.0,0.0,4302.196728,65.1847989,20454.66667,35423.32577,61358,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,64,32.59239945,32.59239945,38,94,60.4,30.67246322,940.8,0,0,0,75.5,76,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53622,179,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16759.77654,89.5,120.9152596,175,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,32,11173.18436,5586.592179,0,0,0.0,0.0,0.0,0,0,1,0.0,0,179,65535,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,4656879,5,30,6,6,6.0,0.0,0,0,0.0,0.0,6.442082777,1.073680463,1164219.75,2325128.119,4651911,3,4656879,1164219.75,2325128.119,4651911,3,0,0.0,0.0,0,0,100,0,1.073680463,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
80,5461120,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.732450486,1820373.333,3124875.227,5428620,58,5461120,2730560.0,3815633.044,5428620,32500,0,0.0,0.0,0,0,104,40,0.549337865,0.183112622,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,26544,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,142541,51,1337,570,0,26.21568627,105.9913796,4344,0,1620.367647,726.290594,782385.4189,834.8475176,1207.974576,4818.183476,23174,0,142541,2850.82,7199.231755,23598,0,119315,1780.820896,5790.027953,23759,1,1304,2184,357.7917932,477.0557243,0,4344,929.35,965.0896475,931398.0277,0,1,0,937.1596639,1337,29200,61,32,20,0.0,0,0,0.0,0,0,Normal Traffic
53,70687,1,53,53,53,53.0,0.0,91,91,91.0,0.0,2037.149688,28.29374567,70687.0,0.0,70687,70687,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,32,14.14687283,14.14687283,53,91,65.66666667,21.93931023,481.3333333,0,0,0,98.5,53,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
20,101,2,4,2,2,2.0,0.0,6,6,6.0,0.0,158415.8416,39603.9604,33.66666667,23.96525262,48,6,47,47.0,0.0,47,47,48,48.0,0.0,48,48,48,40,19801.9802,19801.9802,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
443,45441497,12,756,219,0,63.0,84.1643414,1418,0,425.1538462,557.8867636,138.2656914,0.550157932,1893395.708,9235824.426,45300000,1,45400000,4131045.182,13700000.0,45300000,49,150920,12576.66667,19739.49989,55876,1,392,424,0.264075807,0.286082124,0,1418,241.6538462,433.2165225,187676.5554,0,1,0,251.32,756,29200,357,6,32,0.0,0,0,0.0,0,0,Normal Traffic
53,25829559,2,109,56,53,54.5,2.1213203436,119,97,108.0,15.5563491861,12.5824835027,0.1548613354,8609853.0,14911853.2707885,25828578,473,25829086,25829086.0,0.0,25829086,25829086,25829051,25829051.0,0.0,25829051,25829051,64,64,0.0774306677,0.0774306677,53,119,76.2,30.078231331,904.7,0,0,0,95.25,109,-1,-1,1,32,508.0,508,508,25828578.0,25828578,25828578,Normal Traffic
443,62023206,7,517,361,6,73.85714286,128.1879201,73,6,48.33333333,24.59810291,13.01125904,0.209598968,5168600.5,16800000.0,58500000,49,61900000,10300000.0,23600000.0,58500000,107,62000000,12400000.0,25900000.0,58700000,49,140,120,0.112860983,0.096737985,6,361,60.92857143,89.42677648,7997.148352,0,0,1,65.61538462,517,16378,402,6,20,234858.0,234858,234858,58500000.0,58500000,58500000,Normal Traffic
33992,1,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,444,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,61278,4,168,42,42,42.0,0.0,155,155,155.0,0.0,7800.515683,97.91442279,12255.6,16818.81269,32308,3,28966,9655.333333,16718.33174,28960,3,4,4.0,0.0,4,4,80,40,65.27628186,32.63814093,42,155,74.28571429,55.13835412,3040.238095,0,0,0,86.66666667,168,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
443,11526,3,18,6,6,6.0,0.0,0,0,0.0,0.0,1561.6866215513,347.0414714558,3842.0,6558.6125819414,11415,4,11526,5763.0,8144.4559057067,11522,4,0,0.0,0.0,0,0,60,32,260.2811035919,86.760367864,0,6,4.8,2.683281573,7.2,1,0,0,6.0,18,0,1085,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,318,2,74,37,37,37.0,0.0,311,311,311.0,0.0,2188679.24528302,12578.6163522013,106.0,140.4599587071,266,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,40,40,6289.3081761006,6289.3081761006,37,311,146.6,150.0759807564,22522.8,0,0,0,183.25,74,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,60827,1,46,46,46,46.0,0.0,98,98,98.0,0.0,2367.369754,32.88013547,60827.0,0.0,60827,60827,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16.44006773,16.44006773,46,98,63.33333333,30.022214,901.3333333,0,0,0,95.0,46,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
14182,41,1,6,6,6,6.0,0.0,6,6,6.0,0.0,439024.3902,73170.73171,20.5,27.57716447,40,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,20,40,24390.2439,48780.4878,6,6,6.0,0.0,0.0,0,0,1,8.0,6,389,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
123,23719,1,48,48,48,48.0,0.0,48,48,48.0,0.0,4047.3881698217,84.3205868713,23719.0,0.0,23719,23719,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,42.1602934356,42.1602934356,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,1001798,9,703,267,0,78.11111111,103.3022803,1448,0,359.0909091,569.9183195,4644.648921,19.96410454,52726.21053,59812.13188,179613,3,823971,102996.375,106136.3523,276850,192,906261,90626.1,73219.33126,202569,3,296,360,8.983847043,10.9802575,0,1448,221.5714286,434.4990876,188789.4571,0,1,0,232.65,703,29200,254,4,32,0.0,0,0,0.0,0,0,Normal Traffic
52538,1,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,229,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,48131,1,61,61,61,61.0,0.0,118,118,118.0,0.0,3719.01685,41.55326089,48131.0,0.0,48131,48131,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20.77663045,20.77663045,61,118,80.0,32.90896534,1083.0,0,0,0,120.0,61,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,1131,2,62,31,31,31.0,0.0,107,107,107.0,0.0,244031.830238727,3536.6931918656,377.0,609.2314830998,1080,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,64,64,1768.3465959328,1768.3465959328,31,107,61.4,41.6269143704,1732.8,0,0,0,76.75,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
123,43676,1,48,48,48,48.0,0.0,48,48,48.0,0.0,2198.00348,45.79173917,43676.0,0.0,43676,43676,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,22.89586959,22.89586959,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
